parameter,Estimate,Naive SE,Robust SE,95%L,95%H,t value,pvalue,feature,qvalue,neg_log10_pvalue,neg_log10_qvalue
disease,-0.25120266261902013,0.14676040492247086,0.14470058243630432,-0.5356957377035677,0.03329041246552745,-1.7360169419469813,0.0833526296328836,Bin 121,0.22190262013837925,1.0790806943718372,0.6538375697602319
batch_1,0.41934546337284107,0.25272636658735975,0.2421470493567784,-0.05673526508230439,0.8954261918279867,1.7317801909490929,0.0841054652788396,Bin 95,0.22190262013837925,1.0751757822838641,0.6538375697602319
disease,0.12517931066144794,0.07147737129181234,0.07250510425984219,-0.017371601870560097,0.2677302231934559,1.7264896304794357,0.0850533013314368,Bin 16,0.22190262013837925,1.07030882464753,0.6538375697602319
batch_1,0.28390357148833684,0.1674350046985851,0.16451462234776862,-0.039545512268406365,0.6073526552450801,1.7257041801925126,0.0851947559459849,Bin 73,0.22190262013837925,1.069587136850827,0.6538375697602319
batch_1,0.9067950171734828,0.5379834494594627,0.5287518972073628,-0.13277407550468448,1.94636410985165,1.714972602392122,0.0871466397600348,Bin 102,0.2252405458413207,1.0597493539562741,0.6473534288732667
disease,-0.3198199570071835,0.1906905801044513,0.19028943869115086,-0.6939444191059322,0.05430450509156517,-1.68070261390737,0.0936234234976324,Bin 140,0.24013336103209532,1.0286154822114986,0.6195475004774188
disease,0.23129817657779245,0.13712789117434926,0.1389376195353381,-0.041864446274361686,0.5044607994299466,1.6647627716045827,0.0967652782326469,Bin 30,0.24631161731946483,1.0142804503061,0.6085151041221059
batch_1,-0.5415543727529916,0.2943125654190135,0.3267632750499634,-1.1839974602546106,0.10088871474862746,-1.6573293699244072,0.0982591213224976,Bin 94,0.24813799320108687,1.0076271238415075,0.6053067344205948
disease,-0.24011927934247065,0.14778584365992484,0.14546177155621712,-0.5261089139418371,0.04587035525689585,-1.65073803772334,0.0995991546426482,Bin 146,0.24813799320108687,1.0017443476766141,0.6053067344205948
batch_1,0.41010342061049193,0.2463364863711925,0.24850939459602264,-0.07848619434245943,0.8986930355634433,1.6502531877201536,0.0996983008397224,Bin 66,0.24813799320108687,1.0013122433154327,0.6053067344205948
batch_1,0.10888451160057297,0.06500249175061477,0.0663200674343973,-0.021506117148496286,0.23927514034964226,1.641803390931104,0.1014389087404541,Bin 46,0.25061377453523953,0.9937954314906186,0.600995062470992
disease,-0.06459520170950256,0.03908671532516822,0.039748034103907454,-0.14274305889427774,0.013552655475272637,-1.6251168935963172,0.1049475392612075,Bin 1,0.25678603680502754,0.9790277400049519,0.5904285954918036
batch_1,0.23908360495467398,0.1483614196506383,0.14760901335489085,-0.0511276810849945,0.5292948909943425,1.6197087123660543,0.1061052332353926,Bin 146,0.25678603680502754,0.9742631956537503,0.5904285954918036
disease,-0.23205254833680353,0.14435792339190184,0.1433228783484583,-0.5138369455023772,0.049731848828770214,-1.6190893666858852,0.10623845878584,Bin 162,0.25678603680502754,0.9737182382928895,0.5904285954918036
disease,-0.13774803432332142,0.08366490762147585,0.08526186980178216,-0.3053797820258211,0.029883713379178313,-1.6155877726298955,0.1069941820020948,Bin 28,0.25678603680502754,0.9706398372034096,0.5904285954918036
batch_1,0.16431739463192543,0.09858827867906465,0.1022361610577897,-0.03668718568462432,0.3653219749484751,1.6072336141323216,0.1088144712451293,Bin 137,0.2577120583511984,0.963313343939488,0.5888652603281497
disease,-0.192050188807267,0.12348364014753509,0.11952488665213548,-0.42704580513635965,0.04294542752182566,-1.6067799283191018,0.1089140246603279,Bin 13,0.2577120583511984,0.9629161933349373,0.5888652603281497
disease,-0.1825313987204581,0.11172636133410824,0.11400815951446655,-0.4066806822886673,0.04161788484775109,-1.6010380265571833,0.1101802437631108,Bin 42,0.25888504828255404,0.9578962711271846,0.5868930312024023
disease,-0.15853673030865081,0.1000357026020166,0.09949843321443431,-0.35415871575386615,0.037085255136564514,-1.59335906292092,0.1118918439492097,Bin 41,0.26108096921482266,0.9512015690297025,0.5832247837351081
disease,-0.38891245451224565,0.2515961806016123,0.24870857154997417,-0.8778936675027555,0.10006875847826426,-1.5637275872259178,0.1186946755387358,Bin 56,0.27504421366217396,0.9255687623934322,0.5605974872385631
batch_1,1.4557875760150456,1.0508325607108746,0.9366208035671777,-0.3856848500705931,3.2972600021006846,1.5542977162909364,0.1209265904449395,Bin 24,0.27829681088698405,0.9174781919947584,0.5554917703893515
disease,-0.5033361198647593,0.34668247506518907,0.3323556157082132,-1.156774202438262,0.15010196270874307,-1.5144504743577314,0.1307237025500781,Bin 70,0.2987970344001785,0.8836456599067054,0.5246237172650374
batch_1,0.46642697857605775,0.31899695847323395,0.309703039413283,-0.1424743026921091,1.0753282598442246,1.506045854311538,0.1328669748559964,Bin 99,0.301374453522021,0.8765829529936529,0.5208935641137381
disease,-0.20893025722709663,0.14014259658217126,0.1394638676184089,-0.48312752647036716,0.06526701201617392,-1.498095964173005,0.1349193263058713,Bin 74,0.301374453522021,0.8699258360447474,0.5208935641137381
batch_1,0.2848111697296524,0.19307751216668015,0.19030532571118816,-0.08934452753835559,0.6589668669976606,1.4966011522025853,0.1353079611242052,Bin 142,0.301374453522021,0.8686766500350726,0.5208935641137381
batch_1,0.3370685257105711,0.23602428107449253,0.22529851014640787,-0.10588660884621645,0.7800236602673586,1.4960974464124537,0.1354391145292416,Bin 103,0.301374453522021,0.8682558942104127,0.5208935641137381
disease,-0.14624031672402776,0.09820580022673484,0.09833920293864386,-0.33958316147514184,0.04710252802708628,-1.4871008952072808,0.137798249391258,Bin 137,0.30460665654909663,0.8607562997327903,0.5162606102877189
disease,-0.14556695844569167,0.09897144024955751,0.0987203344721983,-0.3396591386878382,0.04852522179645487,-1.4745387485157513,0.141145423058768,Bin 10,0.3099664192663141,0.8503332002131232,0.508685353640878
batch_1,0.7850765735630901,0.555953578796317,0.5381987599487437,-0.2730658170655545,1.8432189641917345,1.4587112271270528,0.1454515517419869,Bin 96,0.31734884016433507,0.8372816411450936,0.4984630845917126
disease,0.4507374125063513,0.31081612848620627,0.3099272229392903,-0.15860463174716985,1.0600794567598724,1.4543330793327676,0.1466603500919779,Bin 123,0.31792179116712627,0.833687282637608,0.49767970341805545
disease,0.6436909451190659,0.43319409355592764,0.44624897060555146,-0.23367070583884464,1.5210525960769763,1.4424480223351317,0.1499806853846311,Bin 64,0.31840270131080145,0.8239646660841365,0.49702325638851924
disease,-0.34966718889686343,0.2547459599380185,0.24262342852487892,-0.8266845174137176,0.1273501396199908,-1.4411930085350688,0.1503346324230414,Bin 14,0.31840270131080145,0.8229409599477726,0.49702325638851924
batch_1,0.6915644367588747,0.4863405908915715,0.48076882738431315,-0.2536660509453637,1.636794924463113,1.4384552353808444,0.1511089750111658,Bin 149,0.31840270131080145,0.8207097402799782,0.49702325638851924
disease,-0.0673283056530676,0.04617519498392111,0.04682439985389445,-0.15938887154116094,0.0247322602350257,-1.4378893453659036,0.1512694092508713,Bin 3,0.31840270131080145,0.8202488891399696,0.49702325638851924
disease,-0.26452678724449147,0.1860519596074498,0.18412710654372763,-0.626535604797825,0.09748203030884206,-1.43665314797998,0.1516203339575245,Bin 133,0.31840270131080145,0.8192425511224385,0.49702325638851924
batch_1,0.8381985646454708,0.6020921409921584,0.5908783558937397,-0.32351618203226234,1.9999133113232037,1.4185636625285487,0.1568269261086641,Bin 158,0.3272909762267773,0.8045793698628263,0.48506596850483197
disease,0.23177363195056566,0.15923885539525207,0.16458158383605437,-0.09180710352031658,0.5553543674214481,1.4082598219582312,0.1598528474841431,Bin 26,0.3283312490522918,0.796279623166855,0.48368778116000466
disease,-0.13147138766447203,0.093809228202734,0.09341475041148983,-0.31513235955115154,0.05218958422220753,-1.4073943042757548,0.1601090274677912,Bin 8,0.3283312490522918,0.7955841804547309,0.48368778116000466
disease,-0.5992378512847517,0.4298099633202607,0.428722697183312,-1.4421414279438924,0.24366572537438894,-1.3977283106812777,0.1629912193492531,Bin 120,0.3283312490522918,0.7878357912456271,0.48368778116000466
batch_1,0.40330217078807207,0.28684308185351226,0.288663660393666,-0.16423398579032425,0.9708383273664682,1.3971352342656067,0.1631693327362358,Bin 126,0.3283312490522918,0.7873614624629804,0.48368778116000466
disease,-0.24410731191260063,0.1723796686645693,0.17484897438191765,-0.5878745695128769,0.09965994568767561,-1.3961037676972812,0.1634794548237855,Bin 67,0.3283312490522918,0.7865368192563605,0.48368778116000466
disease,-0.21693844765573325,0.15776314040990247,0.15552483951458726,-0.5227128896142664,0.08883599430279991,-1.3948797396790484,0.1638480511492982,Bin 83,0.3283312490522918,0.7855587198607286,0.48368778116000466
batch_1,0.32443237289172516,0.2245459855355637,0.2327637615396358,-0.13320005106763605,0.7820647968510864,1.3938268171374255,0.1641656245261459,Bin 164,0.3283312490522918,0.7847177768239858,0.48368778116000466
batch_1,-0.20369441925136858,0.14121235580352443,0.14868969055676415,-0.49603040427398715,0.08864156577124994,-1.3699296735949942,0.1714990321170365,Bin 57,0.3409684898894927,0.7657383266265537,0.4672857538503832
batch_1,-0.14677160352795499,0.10527268466492791,0.10814306867607003,-0.35938964305987897,0.06584643600396894,-1.3571984346735366,0.1755050896090232,Bin 43,0.3468806476978341,0.7557102845710169,0.45981992855944676
batch_1,0.8095240274885322,0.6071154047230386,0.603581065790637,-0.377165276579569,1.9962133315566335,1.341201825852719,0.1806374705525853,Bin 104,0.3549367842436764,0.7431921567562736,0.4498489897585833
disease,-0.6409722035557168,0.4837914701863926,0.47982579432122496,-1.5843486118118475,0.3024042047004139,-1.3358435731085572,0.1823814027074597,Bin 48,0.3562200401902354,0.7390194484270223,0.44828165169137435
batch_1,0.15128119108694693,0.11233498137485602,0.11351495994731291,-0.07189842215148545,0.3744608043253793,1.3326982730484416,0.1834109135503295,Bin 21,0.3562200401902354,0.736574825952423,0.44828165169137435
batch_1,0.22847722692532177,0.16902544603060732,0.17240168238108497,-0.1104784562139243,0.5674329100645679,1.3252610054018192,0.185862441620196,Bin 34,0.3589067838183095,0.7308083619497789,0.4450183328425346
disease,0.3651692969638765,0.2653473105765009,0.277585663184633,-0.18058661907427784,0.9109252130020308,1.315519298707398,0.1891102547795712,Bin 100,0.36104964252672,0.7232849202642813,0.44243308066167153
disease,-0.20345801940063787,0.1559598004698899,0.15466370102356364,-0.5075393932784477,0.10062335447717206,-1.315486556018986,0.18912124132352,Bin 69,0.36104964252672,0.7232596902373657,0.44243308066167153
disease,-0.20844312194423742,0.16187866434601045,0.15988291472459146,-0.5227858930488513,0.10589964916037638,-1.303723554848209,0.1930988538738104,Bin 60,0.3665605361672333,0.7142203039407342,0.4358542929126969
disease,-0.25482039515130106,0.19357970330027346,0.19656046674387884,-0.6412742067566238,0.1316334164540217,-1.2963969783574831,0.1956072922024238,Bin 86,0.369236236966373,0.7086149588314391,0.43269568375048906
disease,0.12219454915732628,0.09404290887614142,0.0955944158107162,-0.06575182159673006,0.3101409199113826,1.2782603264115369,0.2019198239271645,Bin 115,0.3758707433671225,0.6948210411378922,0.42496147712923854
disease,1.3384391166223784,1.0467558000973043,1.0471848956494687,-0.7204112772697701,3.397289510514527,1.2781306550380218,0.2019654871197188,Bin 24,0.3758707433671225,0.6947228386428052,0.42496147712923854
disease,-0.16817229229035366,0.1328654570610994,0.13172660340625883,-0.42715747287858974,0.09081288829788238,-1.2766767527717422,0.2024779897305035,Bin 54,0.3758707433671225,0.6936221796498981,0.42496147712923854
disease,-0.15079092972156835,0.11887976886754197,0.1186565543129284,-0.38407933428124663,0.08249747483810987,-1.2708183765718766,0.204552715257392,Bin 150,0.3773524793075335,0.6891947512500578,0.42325279223136547
disease,0.7685745435475025,0.5997562926202002,0.607794113838995,-0.4263979545103943,1.9635470416054,1.2645310740062523,0.2067965656776492,Bin 158,0.3773524793075335,0.6844566779554204,0.42325279223136547
disease,0.5937043562897318,0.46812555552371277,0.46987890775670293,-0.3301156666456715,1.517524379225135,1.2635262968584748,0.2071568125280692,Bin 157,0.3773524793075335,0.6837007799872227,0.42325279223136547
disease,-0.20609741209787277,0.16355474638747775,0.16357670195152849,-0.5277024683239852,0.1155076441282395,-1.2599435594376034,0.2084450670483596,Bin 36,0.3773524793075335,0.6810083782015199,0.42325279223136547
batch_1,-0.2618615142501574,0.1914232064574527,0.20804031658368044,-0.6708856412436137,0.1471626127432989,-1.2587056131729564,0.2088915510452418,Bin 108,0.3773524793075335,0.6800791254032932,0.42325279223136547
batch_1,-0.4326621863721045,0.3277066431732001,0.34707601562782603,-1.1150417684827527,0.24971739573854349,-1.2465920054702184,0.2132972534225569,Bin 136,0.3832506799464124,0.6710147368201796,0.41651706596683463
batch_1,0.2800349227160212,0.2175965421563377,0.22735618495176893,-0.16696576731155263,0.7270356127435952,1.231701362227852,0.2188047120067648,Bin 159,0.39105522996953707,0.6599433296123652,0.40776190148620106
disease,-0.2040388620972495,0.1665936553837015,0.16795016580967315,-0.5342425027991528,0.12616477860465375,-1.2148774079120186,0.2251497486467913,Bin 160,0.398259436392167,0.6475285335394783,0.39983392519539185
disease,2.815259698788771,2.2995115460024587,2.3176027432571695,-1.7413351687118528,7.371854566289395,1.2147291881576705,0.2252062289122373,Bin 143,0.398259436392167,0.647419601632407,0.39983392519539185
disease,0.05867522806029732,0.04794650377978658,0.04872711470204397,-0.03712622946102325,0.1544766855816179,1.204159704901141,0.2292600348120844,Bin 122,0.4033056109783265,0.6396716459823181,0.3943657358402015
batch_1,1.500229578951333,1.3237794071616829,1.2538211860150326,-0.9648845125734077,3.965343670476073,1.196525944596175,0.2322201213821157,Bin 87,0.4063852124187025,0.6341001522691962,0.3910621035829018
batch_1,0.1806092287389881,0.1413697918565807,0.15222953699465977,-0.1186863813348102,0.4799048388127864,1.186426972745269,0.2361778251165251,Bin 101,0.4101044042310374,0.6267608809884624,0.3871055666721207
batch_1,0.092820593795183,0.07655272523210539,0.07833724591062019,-0.06119678199925775,0.24683796958962376,1.1848845682051137,0.2367864714905394,Bin 153,0.4101044042310374,0.6256431141317388,0.3871055666721207
disease,-0.13148835727782834,0.11189917186084043,0.11148812775253986,-0.3506830541181172,0.08770633956246049,-1.1793933571983664,0.2389623839581864,Bin 21,0.41175056928179804,0.6216704577343558,0.38536579170702984
disease,0.18638123221736647,0.15705476569115817,0.16074842959264232,-0.129663211279973,0.5024256757147061,1.159459116892657,0.2469802842794605,Bin 113,0.4233947730505037,0.6073377138269128,0.3732545077935448
disease,-0.08816241238082322,0.0811014227143007,0.08069304379325666,-0.24681147778303683,0.07048665302139043,-1.092565210536658,0.2752609095331558,Bin 33,0.46948053605655,0.5602554594364727,0.32838240820822157
batch_1,0.18357763715576622,0.17107116214571247,0.16935757430317064,-0.1493930827345808,0.5165483570461132,1.083964729130685,0.2790518118309476,Bin 139,0.4727075031397618,0.5543151533457504,0.32540750422060166
disease,-0.11104661543192627,0.10375450864368682,0.1026402551485951,-0.3128456774885016,0.09075244662464912,-1.0819012021273822,0.2799666462047994,Bin 44,0.4727075031397618,0.5528937052007391,0.32540750422060166
batch_1,-0.3024256860171916,0.2539727997888684,0.2850509738520095,-0.8628590079957007,0.2580076359613174,-1.0609530005472023,0.2893695209480902,Bin 29,0.48600941055203967,0.5385472146860505,0.3133553214552897
disease,-0.16199460450225528,0.15463916024345095,0.1537865718479165,-0.4643514713171024,0.14036226231259186,-1.053372882662707,0.2928239770344609,Bin 47,0.48600941055203967,0.5333933652249017,0.3133553214552897
disease,-1.381489410166143,1.3186437347910807,1.3149652709088155,-3.9668177291790143,1.2038389088467285,-1.050590035135567,0.2940991392239054,Bin 87,0.48600941055203967,0.5315062465941041,0.3133553214552897
disease,0.11919534076367097,0.11275643724179396,0.11352781995288941,-0.1040095562882089,0.34240023781555085,1.049921867724875,0.2944058639331149,Bin 37,0.48600941055203967,0.5310535440341592,0.3133553214552897
disease,0.8026180131462081,0.7285063234512341,0.7655200016621704,-0.7024563662707893,2.3076923925632054,1.0484611916128734,0.2950771421208812,Bin 32,0.48600941055203967,0.530064431419235,0.3133553214552897
disease,-0.07442037693566705,0.07225299591744534,0.07177832035037594,-0.21554237338561963,0.06670161951428553,-1.0368085596374264,0.3004691485605619,Bin 2,0.49247626300657943,0.5222001136703981,0.30761469733630836
batch_1,0.24003414530927505,0.2381978833784228,0.2337771439287187,-0.21959067057590045,0.6996589611944507,1.0267648123140054,0.3051692553020578,Bin 132,0.49775179505578354,0.5154592221104634,0.30298716508977275
disease,-0.31118151547102174,0.32643528788250564,0.30630061065043573,-0.9133933459767867,0.2910303150347433,-1.0159350149848585,0.3102917870822773,Bin 136,0.5029532292791019,0.5082297193305971,0.2984723990602007
batch_1,0.16805999570835403,0.15766644100538496,0.1659224172042638,-0.15815692685780663,0.4942769182745147,1.012883000019574,0.3117456347471367,Bin 113,0.5029532292791019,0.5061996190635455,0.2984723990602007
disease,-0.16742763326190688,0.1701277203824986,0.1656758978205186,-0.4931598787357657,0.15830461221195197,-1.0105732666273883,0.312848883688489,Bin 98,0.5029532292791019,0.5046653903389907,0.2984723990602007
disease,0.3520170834698243,0.3410507241184975,0.35070011784952015,-0.3374877773930659,1.0415219443327146,1.0037552471564015,0.3161205621060524,Bin 12,0.5057928993696839,0.500147254496511,0.2960272718405862
disease,-0.14666160879642678,0.1489210966182865,0.14950859077558676,-0.44060761803261617,0.1472844004397626,-0.9809577365127246,0.3272232743422643,Bin 91,0.5210759250189612,0.4851558139281753,0.2830989918360239
disease,0.14130972330548572,0.1459440345972209,0.1462910004612805,-0.146310242541886,0.4289296891528574,0.965949531139387,0.3346695668110445,Bin 156,0.5266635708374343,0.47538377843085305,0.27846672062379196
disease,-0.18661361324211034,0.19621232590339194,0.19340652644933573,-0.566866522557198,0.19363929607297733,-0.9648775388714464,0.3352055963623013,Bin 138,0.5266635708374343,0.4746887392989886,0.27846672062379196
batch_1,-0.1453212265490346,0.14317113367041057,0.1506825062644799,-0.4415752487987279,0.15093279570065876,-0.964420025599819,0.3354345361881278,Bin 105,0.5266635708374343,0.4743922246644452,0.27846672062379196
disease,-0.07199661615453538,0.07625573487726088,0.07538225045967213,-0.22020423134852296,0.07621099903945219,-0.9550871155412376,0.3401267804204559,Bin 153,0.5299312041966983,0.4683591718575201,0.27578050695964373
batch_1,0.18117538565290775,0.1851099946176931,0.1903930616169502,-0.19315280751805608,0.5555035788238716,0.9515860720671252,0.3418978167329246,Bin 76,0.5299312041966983,0.4661036724817639,0.27578050695964373
disease,-0.1169910982990247,0.12297679965991866,0.12303239417873149,-0.35888275875815906,0.12490056216010967,-0.9508967055381328,0.342247236043701,Bin 114,0.5299312041966983,0.46566005050095827,0.27578050695964373
batch_1,0.17871370431800074,0.19188385939321076,0.19582371789880282,-0.2062915993340598,0.5637190079700614,0.9126254277858,0.3620048231938431,Bin 92,0.5579523880418865,0.44128564307866636,0.2534028592934272
batch_1,-0.2511282266719743,0.25607673451176405,0.27803643148059415,-0.7977703897210903,0.2955139363771418,-0.9032205791689644,0.366967802792856,Bin 125,0.5611632828489063,0.43537203842585126,0.2509107527858346
batch_1,-0.24302612353717645,0.25573810948793735,0.26969015726018697,-0.7732588348862085,0.2872065878118559,-0.9011308607110712,0.3680763106672888,Bin 14,0.5611632828489063,0.4340621327775688,0.2509107527858346
batch_1,0.11520399692033571,0.1250987771834772,0.12817198551202746,-0.13679251673613047,0.36720051057680186,0.8988235335523077,0.369302679054323,Bin 84,0.5611632828489063,0.4326175418093815,0.2509107527858346
batch_1,-0.2223533138856075,0.2402017846512892,0.24814230292970865,-0.7102211968646496,0.2655145690934345,-0.8960717751885845,0.3707685975965988,Bin 90,0.5611632828489063,0.43089705572504,0.2509107527858346
batch_1,0.11544436773360614,0.1239645672563478,0.129668383629209,-0.1394941859253258,0.37038292139253814,0.8903046718290488,0.373852596603761,Bin 13,0.5632935984702409,0.42729959860224515,0.24926518426056174
disease,-0.16771533625035276,0.19232845772509072,0.1899717809572412,-0.5412152574936135,0.20578458499290814,-0.8828434170867833,0.3778661201932761,Bin 142,0.5667226776484917,0.42266204556040043,0.24662940853276133
disease,-0.18201235475868163,0.20852141188070214,0.2068753063253587,-0.5887459771438315,0.22472126762646819,-0.8798167262767727,0.3795017930681864,Bin 117,0.5667226776484917,0.42078616781124295,0.24662940853276133
disease,-0.036024924727318886,0.04109909149372564,0.041283317608742987,-0.11719127373889446,0.045141424284256694,-0.8726266883088274,0.3834048971639572,Bin 161,0.5700179002083611,0.41634234425477196,0.2441115060123289
disease,-0.28684107177324336,0.32877556750588766,0.3313263225283133,-0.9382554805163924,0.3645733369699055,-0.8657358388684364,0.3871686556242952,Bin 97,0.5711638203675563,0.4120998095258858,0.24323931018210032
batch_1,0.513451394879271,0.5914066255360364,0.593589870066496,-0.6535944084684124,1.6804971982269548,0.8649935262907239,0.3875754495351275,Bin 23,0.5711638203675563,0.41164374057149056,0.24323931018210032
disease,-0.1417380279853994,0.15820873456489604,0.16470685236326935,-0.46556505153556,0.1820889955647612,-0.8605472447059395,0.3900175226824229,Bin 112,0.5722527843724633,0.4089158805803445,0.24241208553038845
disease,0.332363142448,0.3760842308883985,0.38894438485392474,-0.43233304758059654,1.0970593324765967,0.854526136359637,0.3933394832256889,Bin 154,0.5746176798427455,0.4052324571336185,0.24062101576136735
disease,0.451903130429407,0.553796727421749,0.5466271095464577,-0.6228100787444687,1.5266163396032828,0.8267118892152199,0.4089071781666076,Bin 96,0.5947740773332474,0.3883752655503714,0.22564796805267168
disease,-0.43123601185635874,0.5327631146974282,0.5313408678013245,-1.475895230594688,0.6134232068819705,-0.8115995549915118,0.4175177727325835,Bin 85,0.6013480487732971,0.3793250329099459,0.22087409387042445
disease,0.19268032878157093,0.2406010638072937,0.2375745341241803,-0.2744104640596983,0.6597711216228401,0.8110310706990878,0.4178437593011352,Bin 135,0.6013480487732971,0.3789860798467414,0.22087409387042445
disease,0.8951486957200824,1.04461806513077,1.1059792750680122,-1.2792962142192414,3.0695936056594064,0.8093720342680338,0.4187959625385461,Bin 129,0.6013480487732971,0.3779975138501257,0.22087409387042445
disease,0.13891999689046902,0.16836970285435615,0.17339414574764397,-0.2019869496805288,0.4798269434614668,0.8011804336961394,0.4235162822930969,Bin 34,0.6014235198152444,0.3731298883459946,0.2208195919883377
disease,0.21584698871924116,0.25298749885148875,0.26976740095105345,-0.3145375899877208,0.7462315674262031,0.8001225795195485,0.4241281296518295,Bin 29,0.6014235198152444,0.372502922665411,0.2208195919883377
disease,-0.1951310688420995,0.24453356173665283,0.24392401239239087,-0.6747054506730736,0.2844433129888746,-0.7999666245576509,0.4242183755839671,Bin 165,0.6014235198152444,0.3724105233680779,0.2208195919883377
disease,0.09918091750485972,0.12427360424578972,0.1266050387955105,-0.14973485188389227,0.3480966868936117,0.7833883899759663,0.4338757615163234,Bin 7,0.610166085756653,0.3626346110686229,0.21455193497296782
disease,-0.143773588765542,0.180897226258518,0.18358427444285572,-0.5047151544043945,0.21716797687331052,-0.7831476263523564,0.4340169479042859,Bin 79,0.610166085756653,0.36249331141467417,0.21455193497296782
batch_1,0.1400796645536166,0.17605403526518648,0.18062758606951537,-0.21504881206212448,0.49520814116935763,0.7755164512894851,0.4385057434974853,Bin 78,0.6139080408964793,0.3580247139218195,0.21189667824358155
batch_1,0.2587020405208792,0.3286254686787315,0.33592083394326694,-0.40174555011375646,0.9191496311555148,0.770128001541491,0.4416913989034688,Bin 49,0.6158021163135499,0.3548810577149653,0.21055882289998967
disease,-0.06726400034837388,0.08834956902317008,0.08809617555474296,-0.24046822292148848,0.10594022222474073,-0.7635291762078369,0.4456106892117856,Bin 62,0.6186991387403304,0.3510443999482972,0.20852048853888439
disease,0.14821409078742664,0.19068056998254068,0.19808275190386374,-0.2412326568450218,0.537660838419875,0.7482432940923597,0.4547655523984529,Bin 108,0.6275658372389308,0.3422124396964028,0.20234070610237914
disease,0.20464613522782274,0.26650894270094516,0.2740896949183707,-0.334236423801525,0.7435286942571705,0.746639290064409,0.455732334185414,Bin 124,0.6275658372389308,0.3412901571534938,0.20234070610237914
batch_1,0.1468553171425468,0.1943336309211453,0.19876819940461382,-0.24393907584152455,0.5376497101266181,0.7388270235502168,0.4604575844737087,Bin 86,0.6314846872782292,0.3368103691097297,0.1996371760844181
disease,-0.11508701813685987,0.16042429025848046,0.15671139136865006,-0.4231943172271755,0.1930202809534557,-0.7343883372595905,0.4631545323434464,Bin 168,0.6326013124690976,0.33427408166740674,0.1988699113809418
disease,-0.0956754091161969,0.1311826211443501,0.13143650358275366,-0.3540902299347561,0.16273941170236225,-0.7279211368853766,0.4670997798384507,Bin 38,0.6354069879583782,0.3305903374113578,0.19694801328117945
disease,-0.13699744954327336,0.1923106683089311,0.19064872771171046,-0.5118283029818641,0.23783340389531735,-0.7185857004534228,0.4728276159418705,Bin 72,0.6406051570825342,0.32529716600811304,0.19340956944448529
disease,-0.0738060452483455,0.1055673421910814,0.10461204782940817,-0.27948181155689344,0.13186972106020237,-0.7055214650677875,0.4809080412164366,Bin 51,0.6489361520029023,0.3179379610698209,0.18779803077571325
disease,-0.0994505712812888,0.1406645149849074,0.14163181277148595,-0.3779101964379159,0.1790090538753384,-0.7021767873701232,0.4829888476219171,Bin 57,0.6491370112038565,0.31606289714119834,0.1876636284233919
disease,9.230666971864126,13.369470070456439,13.447025054599104,-17.207274355744822,35.66860829947307,0.686446774240752,0.4928403776198117,Bin 130,0.658183724338418,0.3072937183373039,0.1816528612051339
batch_1,0.1680945857899765,0.24877969168799458,0.2465147059311734,-0.3165733095503461,0.6527624811302991,0.6818846168021647,0.4957176973475545,Bin 75,0.658183724338418,0.3047655763072936,0.1816528612051339
batch_1,0.09474942596706919,0.13338292318089576,0.13917721563623522,-0.1788842622420783,0.36838311417621666,0.6807825945786552,0.4964140821772075,Bin 54,0.658183724338418,0.30415590701797435,0.1816528612051339
disease,-0.1657223111522788,0.2453808109164426,0.24407610757561782,-0.6455957244429282,0.3141511021383705,-0.6789780154984485,0.4975555535177326,Bin 66,0.658183724338418,0.30315842197503995,0.1816528612051339
disease,0.16785259342326794,0.24714116130055383,0.25154887800423553,-0.32671289230305484,0.6624180791495907,0.6672762556326793,0.5049913212154693,Bin 52,0.6648369269299724,0.29671608560533747,0.17728486660580817
batch_1,-0.0286870584047634,0.041259158586202764,0.043330887472203344,-0.11387909575220112,0.05650497894267431,-0.6620464079616666,0.5083334834403237,Bin 161,0.6648369269299724,0.2938512827929995,0.17728486660580817
batch_1,-0.18673984957429676,0.26638074880973023,0.2830306696132833,-0.7432010896454332,0.36972139049683955,-0.6597866225220299,0.5097812061836698,Bin 100,0.6648369269299724,0.2926161794614494,0.17728486660580817
batch_1,0.2593809765650553,0.37754895205806205,0.3937972897830259,-0.514856417950266,1.0336183710803766,0.6586662308112096,0.5104997831783717,Bin 154,0.6648369269299724,0.292004438032422,0.17728486660580817
disease,-0.3925265423599194,0.6047600683332028,0.6081734538335744,-1.5882448535979947,0.8031917688781556,-0.6454187368515656,0.5190363625962819,Bin 104,0.6733444703951765,0.2848022153274184,0.17176270201882624
disease,-0.07951148502142713,0.12461344984713887,0.12519131343484918,-0.3256477557488203,0.16662478570596603,-0.6351198245300438,0.5257236650589365,Bin 84,0.6750489931755936,0.2792424730991566,0.17066470614132626
batch_1,0.012251565748608287,0.018792571699376807,0.019335679426746653,-0.0257639474327958,0.050267078930012386,0.6336247865001808,0.526698088298995,Bin 4,0.6750489931755936,0.2784382579529506,0.17066470614132626
disease,1.140726609951856,1.7994986803972923,1.8046520321200639,-2.4073655775928122,4.688818797496524,0.6321033582367435,0.5276906614901471,Bin 128,0.6750489931755936,0.2776205914381587,0.17066470614132626
disease,0.15965079231964718,0.24849970082956777,0.25299729555044176,-0.3377623997171048,0.6570639843563991,0.6310375451733495,0.5283865631106581,Bin 145,0.6750489931755936,0.27704823504141246,0.17066470614132626
